"STATION","NAME","DATE","DP01","DP10","DT32","DX32","DX70","DX90","PRCP","SNOW","TMAX","TMIN"
"USC00110356","AVON, IL US","1980-06","9","7",,,,,"226.9","0",,
"USC00110356","AVON, IL US","1980-07","6","6",,,,,"49.5","0",,
"USC00110356","AVON, IL US","1980-08","11","8",,,,,"233.6","0",,
"USC00110356","AVON, IL US","1980-09","8","8",,,,,"126.4","0",,
"USC00110356","AVON, IL US","1980-10","4","4",,,,,"34.5","0",,
"USC00110356","AVON, IL US","1980-11","5","4",,,,,"13.9","51",,
"USC00110356","AVON, IL US","1980-12","5","5",,,,,"78.4","94",,
"USC00110356","AVON, IL US","1981-01","2","2",,,,,"5.5","89",,
"USC00110356","AVON, IL US","1981-02","6","5",,,,,"52.5","267",,
"USC00110356","AVON, IL US","1981-03","3","2",,,,,"20.4","0",,
"USC00110356","AVON, IL US","1981-04","12","10",,,,,"158.1","0",,
"USC00110356","AVON, IL US","1981-05","12","9",,,,,"133.5","0",,
"USC00110356","AVON, IL US","1981-06","11","10",,,,,"202.0","0",,
"USC00110356","AVON, IL US","1981-07","10","8",,,,,"271.6","0",,
"USC00110356","AVON, IL US","1981-08","9","6",,,,,"78.2","0",,
"USC00110356","AVON, IL US","1981-09","6","5",,,,,"69.4","0",,
"USC00110356","AVON, IL US","1981-10","6","5",,,,,"47.5","0",,
"USC00110356","AVON, IL US","1981-11","8","5",,,,,"36.6","25",,
"USC00110356","AVON, IL US","1981-12","4","3",,,,,"20.0","180",,
"USC00110356","AVON, IL US","1982-01","9","4",,,,,"59.8","231",,
"USC00110356","AVON, IL US","1982-02","2","1",,,,,"4.3","140",,
"USC00110356","AVON, IL US","1982-03","11","10",,,,,"107.3","153",,
"USC00110356","AVON, IL US","1982-04","5","5",,,,,"129.8","132",,
"USC00110356","AVON, IL US","1982-05","11","6",,,,,"54.6","0",,
"USC00110356","AVON, IL US","1982-06","10","7",,,,,"45.0","0",,
"USC00110356","AVON, IL US","1982-07","12","10",,,,,"322.4","0",,
"USC00110356","AVON, IL US","1982-08","9","7",,,,,"131.3","0",,
"USC00110356","AVON, IL US","1982-09","6","5",,,,,"35.0","0",,
"USC00110356","AVON, IL US","1982-10","5","4",,,,,"33.2","0",,
"USC00110356","AVON, IL US","1982-11","5","4",,,,,"95.4","25",,
"USC00110356","AVON, IL US","1982-12","8","7",,,,,"170.1","46",,
"USC00110356","AVON, IL US","1983-01","3","2",,,,,"8.4","74",,
"USC00110356","AVON, IL US","1983-02","2","1",,,,,"7.4","76",,
"USC00110356","AVON, IL US","1983-03","7","6",,,,,"74.1","147",,
"USC00110356","AVON, IL US","1983-04","10","8",,,,,"149.0","0",,
"USC00110356","AVON, IL US","1983-05","11","4",,,,,"47.2","0",,
"USC00110356","AVON, IL US","1983-06","6","4",,,,,"94.5","0",,
"USC00110356","AVON, IL US","1983-07","4","3",,,,,"55.5","0",,
"USC00110356","AVON, IL US","1983-08","6","4",,,,,"49.5","0",,
"USC00110356","AVON, IL US","1983-09","7","7",,,,,"91.0","0",,
"USC00110356","AVON, IL US","1983-10","7","5",,,,,"92.9","0",,
"USC00110356","AVON, IL US","1983-11","8","7",,,,,"82.7","38",,
"USC00110356","AVON, IL US","1983-12","10","3",,,,,"48.1","377",,
"USC00110356","AVON, IL US","1984-01","4","0",,,,,"5.3","170",,
"USC00110356","AVON, IL US","1984-02","4","3",,,,,"17.7","216",,
"USC00110356","AVON, IL US","1984-03","9","5",,,,,"106.9","127",,
"USC00110356","AVON, IL US","1984-04","12","12",,,,,"126.6","0",,
"USC00110356","AVON, IL US","1984-05","9","8",,,,,"109.5","0",,
"USC00110356","AVON, IL US","1984-06","6","6",,,,,"120.5","0",,
"USC00110356","AVON, IL US","1984-07","5","4",,,,,"55.1","0",,
"USC00110356","AVON, IL US","1984-08","5","3",,,,,"29.7","0",,
"USC00110356","AVON, IL US","1984-09","6","5",,,,,"59.3","0",,
"USC00110356","AVON, IL US","1984-10","13","9",,,,,"111.3","0",,
"USC00110356","AVON, IL US","1984-11","5","5",,,,,"116.8","0",,
"USC00110356","AVON, IL US","1984-12","3","3",,,,,"46.0","0",,
"USC00110356","AVON, IL US","1985-01","4","2",,,,,"28.2","89",,
"USC00110356","AVON, IL US","1985-02","6","3",,,,,"54.7","165",,
"USC00110356","AVON, IL US","1985-03","9","7",,,,,"192.1","0",,
"USC00110356","AVON, IL US","1985-04","4","3",,,,,"27.7","0",,
"USC00110356","AVON, IL US","1985-05","9","9",,,,,"134.3","0",,
"USC00110356","AVON, IL US","1985-06","8","6",,,,,"45.5","0",,
"USC00110356","AVON, IL US","1985-07","11","10",,,,,"62.2","0",,
"USC00110356","AVON, IL US","1985-08","10","8",,,,,"94.6","0",,
"USC00110356","AVON, IL US","1985-09","9","6",,,,,"66.9","0",,
"USC00110356","AVON, IL US","1985-10","11","9",,,,,"99.1","0",,
"USC00110356","AVON, IL US","1985-11","15","14",,,,,"256.6","13",,
"USC00110356","AVON, IL US","1985-12","5","5",,,,,"54.9","114",,
"USC00110356","AVON, IL US","1986-03","5","3",,,,,"32.9","127",,
"USC00110356","AVON, IL US","1986-04","5","3",,,,,"22.7","0",,
"USC00110356","AVON, IL US","1986-05","9","7",,,,,"93.2","0",,
"USC00110356","AVON, IL US","1986-06","9","8",,,,,"90.3","0",,
"USC00110356","AVON, IL US","1986-07","12","9",,,,,"136.7","0",,
"USC00110356","AVON, IL US","1986-08","7","5",,,,,"76.0","0",,
"USC00110356","AVON, IL US","1986-09","10","8",,,,,"184.3","0",,
"USC00110356","AVON, IL US","1986-10","7","7",,,,,"258.9","0",,
"USC00110356","AVON, IL US","1986-11","6","3",,,,,"24.4","25",,
"USC00110356","AVON, IL US","1987-01","4","4",,,,,"28.9","406",,
"USC00110356","AVON, IL US","1987-02","1","1",,,,,"4.1","0",,
"USC00110356","AVON, IL US","1987-03","6","6",,,,,"79.1","0",,
"USC00110356","AVON, IL US","1987-04","5","5",,,,,"49.5","0",,
"USC00110356","AVON, IL US","1987-05","4","2",,,,,"28.7","0",,
"USC00110356","AVON, IL US","1987-06","9","7",,,,,"164.0","0",,
"USC00110356","AVON, IL US","1987-07","7","5",,,,,"60.2","0",,
"USC00110356","AVON, IL US","1987-08","9","8",,,,,"120.9","0",,
"USC00110356","AVON, IL US","1987-09","7","6",,,,,"126.5","0",,
"USC00110356","AVON, IL US","1987-10","4","3",,,,,"24.9","0",,
"USC00110356","AVON, IL US","1987-11","7","7",,,,,"80.6","13",,
"USC00110356","AVON, IL US","1987-12","7","6",,,,,"77.4","242",,
"USC00110356","AVON, IL US","1988-01","4","3",,,,,"50.3","13",,
"USC00110356","AVON, IL US","1988-02","2","2",,,,,"16.8","216",,
"USC00110356","AVON, IL US","1988-03","6","4",,,,,"57.2","89",,
"USC00110356","AVON, IL US","1988-04","5","5",,,,,"64.6","0",,
"USC00110356","AVON, IL US","1988-05","4","3",,,,,"46.0","0",,
"USC00110356","AVON, IL US","1988-06","1","1",,,,,"23.9","0",,
"USC00110356","AVON, IL US","1988-07","4","3",,,,,"11.4","0",,
"USC00110356","AVON, IL US","1988-08","6","5",,,,,"74.9","0",,
"USC00110356","AVON, IL US","1988-09","5","4",,,,,"58.9","0",,
"USC00110356","AVON, IL US","1988-10","6","4",,,,,"49.7","0",,
"USC00110356","AVON, IL US","1988-11","8","7",,,,,"81.1","0",,
"USC00110356","AVON, IL US","1988-12","4","4",,,,,"39.4","25",,
"USC00110356","AVON, IL US","1989-02","6","1",,,,,"11.3","356",,
"USC00110356","AVON, IL US","1989-03","3","2",,,,,"17.5","0",,
"USC00110356","AVON, IL US","1989-04","11","8",,,,,"103.7","25",,
"USC00110356","AVON, IL US","1989-05","9","8",,,,,"59.6","0",,
"USC00110356","AVON, IL US","1989-06","6","4",,,,,"59.6","0",,
"USC00110356","AVON, IL US","1989-07","7","6",,,,,"51.5","0",,
"USC00110356","AVON, IL US","1989-08","6","5",,,,,"60.2","0",,
"USC00110356","AVON, IL US","1989-09","9","8",,,,,"120.3","0",,
"USC00110356","AVON, IL US","1989-10","4","2",,,,,"31.0","0",,
"USC00110356","AVON, IL US","1989-11","3","2",,,,,"22.6","0",,
"USC00110356","AVON, IL US","1989-12","6","2",,,,,"10.9","203",,
"USC00110356","AVON, IL US","1990-01","5","4",,,,,"26.6","51",,
"USC00110356","AVON, IL US","1990-02","5","4",,,,,"56.7","152",,
"USC00110356","AVON, IL US","1990-03","10","9",,,,,"103.5","0",,
"USC00110356","AVON, IL US","1990-04","7","6",,,,,"85.3","0",,
"USC00110356","AVON, IL US","1990-05","13","10",,,,,"197.5","0",,
"USC00110356","AVON, IL US","1990-06","9","8",,,,,"188.8","0",,
"USC00110356","AVON, IL US","1990-07","8","7",,,,,"93.9","0",,
"USC00110356","AVON, IL US","1990-08","8","6",,,,,"107.7","0",,
"USC00110356","AVON, IL US","1990-09","4","4",,,,,"26.9","0",,
"USC00110356","AVON, IL US","1990-10","7","6",,,,,"63.3","0",,
"USC00110356","AVON, IL US","1990-11","5","5",,,,,"89.8","0",,
"USC00110356","AVON, IL US","1990-12","3","3",,,,,"58.7","102",,
"USC00110356","AVON, IL US","1991-01","4","1",,,,,"13.0","240",,
"USC00110356","AVON, IL US","1991-02","3","2",,,,,"15.2","64",,
"USC00110356","AVON, IL US","1991-03","6","5",,,,,"61.2","127",,
"USC00110356","AVON, IL US","1991-04","8","5",,,,,"74.5","0",,
"USC00110356","AVON, IL US","1991-05","11","9",,,,,"139.7","0",,
"USC00110356","AVON, IL US","1991-06","2","1",,,,,"12.2","0",,
"USC00110356","AVON, IL US","1991-07","5","3",,,,,"30.5","0",,
"USC00110356","AVON, IL US","1991-08","5","5",,,,,"72.3","0",,
"USC00110356","AVON, IL US","1991-09","8","4",,,,,"101.4","0",,
"USC00110356","AVON, IL US","1991-10","10","8",,,,,"147.8","0",,
"USC00110356","AVON, IL US","1991-11","9","7",,,,,"64.7","102",,
"USC00110356","AVON, IL US","1991-12","4","4",,,,,"38.7","139",,
"USC00110356","AVON, IL US","1992-01","6","3",,,,,"19.3","168",,
"USC00110356","AVON, IL US","1992-02","4","3",,,,,"36.0","64",,
"USC00110356","AVON, IL US","1992-03","7","5",,,,,"35.4","0",,
"USC00110356","AVON, IL US","1992-04","9","6",,,,,"67.7","0",,
"USC00110356","AVON, IL US","1992-05","6","4",,,,,"26.8","0",,
"USC00110356","AVON, IL US","1992-06","5","3",,,,,"25.7","0",,
"USC00110356","AVON, IL US","1992-07","13","11",,,,,"240.2","0",,
"USC00110356","AVON, IL US","1992-08","3","2",,,,,"13.2","0",,
"USC00110356","AVON, IL US","1992-09","10","6",,,,,"189.7","0",,
"USC00110356","AVON, IL US","1992-10","5","5",,,,,"37.1","0",,
"USC00110356","AVON, IL US","1992-11","15","14",,,,,"140.9","0",,
"USC00110356","AVON, IL US","1992-12","9","7",,,,,"96.8","254",,
"USC00110356","AVON, IL US","1993-01","7","6",,,,,"60.2","140",,
"USC00110356","AVON, IL US","1993-02","5","4",,,,,"32.8","323",,
"USC00110356","AVON, IL US","1993-03","8","6",,,,,"71.9","50",,
"USC00110356","AVON, IL US","1993-04","9","8",,,,,"107.7","0",,
"USC00110356","AVON, IL US","1993-05","10","7",,,,,"76.9","0",,
"USC00110356","AVON, IL US","1993-06","9","8",,,,,"158.8","0",,
"USC00110356","AVON, IL US","1993-07","18","16",,,,,"290.8","0",,
"USC00110356","AVON, IL US","1993-08","14","10",,,,,"193.7","0",,
"USC00110356","AVON, IL US","1993-09","13","8",,,,,"141.8","0",,
"USC00110356","AVON, IL US","1993-10","5","3",,,,,"32.0","0",,
"USC00110356","AVON, IL US","1993-11","8","7",,,,,"49.1","114",,
"USC00110356","AVON, IL US","1993-12","5","4",,,,,"22.8","51",,
"USC00110356","AVON, IL US","1994-01","4","4",,,,,"21.5","165",,
"USC00110356","AVON, IL US","1994-02","4","3",,,,,"49.1","155",,
"USC00110356","AVON, IL US","1994-03","2","2",,,,,"15.5","0",,
"USC00110356","AVON, IL US","1994-04","10","9",,,,,"107.1","0",,
"USC00110356","AVON, IL US","1994-05","7","6",,,,,"51.9","0",,
"USC00110356","AVON, IL US","1994-06","7","7",,,,,"91.0","0",,
"USC00110356","AVON, IL US","1994-07","10","8",,,,,"68.9","0",,
"USC00110356","AVON, IL US","1994-08","9","9",,,,,"93.8","0",,
"USC00110356","AVON, IL US","1994-09","5","4",,,,,"18.2","0",,
"USC00110356","AVON, IL US","1994-10","5","3",,,,,"44.7","0",,
"USC00110356","AVON, IL US","1994-11","9","9",,,,,"156.1","0",,
"USC00110356","AVON, IL US","1994-12","7","3",,,,,"62.7","0",,
"USC00110356","AVON, IL US","1995-01","7","5",,,,,"77.8","261",,
"USC00110356","AVON, IL US","1995-02","4","3",,,,,"21.0","134",,
"USC00110356","AVON, IL US","1995-03","6","4",,,,,"32.8","13",,
"USC00110356","AVON, IL US","1995-04","11","9",,,,,"116.0","0",,
"USC00110356","AVON, IL US","1995-05","15","13",,,,,"226.0","0",,
"USC00110356","AVON, IL US","1995-06","9","4",,,,,"39.1","0",,
"USC00110356","AVON, IL US","1995-07","7","5",,,,,"95.8","0",,
"USC00110356","AVON, IL US","1995-08","7","6",,,,,"72.4","0",,
"USC00110356","AVON, IL US","1995-09","5","4",,,,,"60.8","0",,
"USC00110356","AVON, IL US","1995-10","9","5",,,,,"81.3","0",,
"USC00110356","AVON, IL US","1995-11","6","4",,,,,"49.9","25",,
"USC00110356","AVON, IL US","1995-12","2","2",,,,,"13.7","127",,
"USC00110356","AVON, IL US","1996-01","7","6",,,,,"50.0","224",,
"USC00110356","AVON, IL US","1996-02","4","1",,,,,"12.9","63",,
"USC00110356","AVON, IL US","1996-03","6","2",,,,,"28.9","50",,
"USC00110356","AVON, IL US","1996-04","9","6",,,,,"51.1","0",,
"USC00110356","AVON, IL US","1996-05","17","12",,,,,"258.7","0",,
"USC00110356","AVON, IL US","1996-06","9","6",,,,,"98.8","0",,
"USC00110356","AVON, IL US","1996-07","11","5",,,,,"193.2","0",,
"USC00110356","AVON, IL US","1996-08","6","5",,,,,"93.4","0",,
"USC00110356","AVON, IL US","1996-09","4","4",,,,,"44.0","0",,
"USC00110356","AVON, IL US","1996-10","5","4",,,,,"38.1","0",,
"USC00110356","AVON, IL US","1996-11","5","3",,,,,"36.4","0",,
"USC00110356","AVON, IL US","1996-12","5","2",,,,,"9.9","77",,
"USC00110356","AVON, IL US","1997-01","10","5",,,,,"40.3","510",,
"USC00110356","AVON, IL US","1997-02","7","5",,,,,"135.4","94",,
"USC00110356","AVON, IL US","1997-03","10","5",,,,,"63.7","0",,
"USC00110356","AVON, IL US","1997-04","8","6",,,,,"66.6","267",,
"USC00110356","AVON, IL US","1997-05","12","7",,,,,"113.3","0",,
"USC00110356","AVON, IL US","1997-06","10","8",,,,,"106.5","0",,
"USC00110356","AVON, IL US","1997-07","5","3",,,,,"39.6","0",,
"USC00110356","AVON, IL US","1997-08","13","8",,,,,"163.4","0",,
"USC00110356","AVON, IL US","1997-09","6","5",,,,,"67.3","0",,
"USC00110356","AVON, IL US","1997-10","6","5",,,,,"43.5","0",,
"USC00110356","AVON, IL US","1997-11","6","5",,,,,"67.2","0",,
"USC00110356","AVON, IL US","1997-12","8","7",,,,,"42.1","364",,
"USC00110356","AVON, IL US","1998-01","10","6",,,,,"74.7","259",,
"USC00110356","AVON, IL US","1998-02","7","5",,,,,"67.7","0",,
"USC00110356","AVON, IL US","1998-03","9","7",,,,,"101.4","229",,
"USC00110356","AVON, IL US","1998-04","15","7",,,,,"96.1","0",,
"USC00110356","AVON, IL US","1998-05","14","12",,,,,"167.9","0",,
"USC00110356","AVON, IL US","1998-06","16","13",,,,,"162.1","0",,
"USC00110356","AVON, IL US","1998-07","5","3",,,,,"44.7","0",,
"USC00110356","AVON, IL US","1998-08","8","4",,,,,"95.5","0",,
"USC00110356","AVON, IL US","1998-09","8","8",,,,,"86.6","0",,
"USC00110356","AVON, IL US","1998-10","13","9",,,,,"136.0","0",,
"USC00110356","AVON, IL US","1998-11","8","4",,,,,"54.6","0",,
"USC00110356","AVON, IL US","1998-12","7","3",,,,,"16.0","147",,
"USC00110356","AVON, IL US","1999-01","13","8",,,,,"100.1","550",,
"USC00110356","AVON, IL US","1999-02","8","4",,,,,"32.0","49",,
"USC00110356","AVON, IL US","1999-03","4","3",,,,,"35.7","216",,
"USC00110356","AVON, IL US","1999-04","11","8",,,,,"131.7","0",,
"USC00110356","AVON, IL US","1999-05","12","9",,,,,"126.8","0",,
"USC00110356","AVON, IL US","1999-06","8","7",,,,,"191.0","0",,
"USC00110356","AVON, IL US","1999-07","7","6",,,,,"143.2","0",,
"USC00110356","AVON, IL US","1999-08","7","5",,,,,"81.0","0",,
"USC00110356","AVON, IL US","1999-09","5","4",,,,,"145.8","0",,
"USC00110356","AVON, IL US","1999-10","3","2",,,,,"24.3","0",,
"USC00110356","AVON, IL US","1999-11","2","1",,,,,"7.4","0",,
"USC00110356","AVON, IL US","1999-12","12","5",,,,,"60.9","153",,
"USC00110356","AVON, IL US","2000-01","6","4",,,,,"25.2","203",,
"USC00110356","AVON, IL US","2000-02","5","4",,,,,"77.3","25",,
"USC00110356","AVON, IL US","2000-03","8","6",,,,,"48.9","0",,
"USC00110356","AVON, IL US","2000-04","8","6",,,,,"46.4","46",,
"USC00110356","AVON, IL US","2000-05","7","5",,,,,"104.0","0",,
"USC00110356","AVON, IL US","2000-06","15","14",,,,,"174.9","0",,
"USC00110356","AVON, IL US","2000-07","5","5",,,,,"62.1","0",,
"USC00110356","AVON, IL US","2000-08","9","4",,,,,"41.0","0",,
"USC00110356","AVON, IL US","2000-09","7","6",,,,,"156.7","0",,
"USC00110356","AVON, IL US","2000-10","9","4",,,,,"49.7","0",,
"USC00110356","AVON, IL US","2000-11","7","6",,,,,"55.6","0",,
"USC00110356","AVON, IL US","2000-12","8","6",,,,,"32.5","538",,
"USC00110356","AVON, IL US","2001-01","8","7",,,,,"70.2","142",,
"USC00110356","AVON, IL US","2001-02","10","6",,,,,"96.9","73",,
"USC00110356","AVON, IL US","2001-03","4","3",,,,,"31.7","51",,
"USC00110356","AVON, IL US","2001-04","13","9",,,,,"94.3","0",,
"USC00110356","AVON, IL US","2001-05","15","10",,,,,"147.6","0",,
"USC00110356","AVON, IL US","2001-06","11","8",,,,,"129.1","0",,
"USC00110356","AVON, IL US","2001-07","7","5",,,,,"45.4","0",,
"USC00110356","AVON, IL US","2001-08","8","7",,,,,"96.3","0",,
"USC00110356","AVON, IL US","2001-09","6","5",,,,,"79.7","0",,
"USC00110356","AVON, IL US","2001-10","9","8",,,,,"128.1","0",,
"USC00110356","AVON, IL US","2001-11","6","5",,,,,"39.6","0",,
"USC00110356","AVON, IL US","2001-12","7","5",,,,,"34.2","0",,
"USC00110356","AVON, IL US","2002-01","4","2",,,,,"60.7","169",,
"USC00110356","AVON, IL US","2002-02","6","4",,,,,"24.1","40",,
"USC00110356","AVON, IL US","2002-03","8","5",,,,,"39.6","155",,
"USC00110356","AVON, IL US","2002-04","10","9",,,,,"121.6","0",,
"USC00110356","AVON, IL US","2002-05","14","11",,,,,"189.1","0",,
"USC00110356","AVON, IL US","2002-06","5","5",,,,,"111.5","0",,
"USC00110356","AVON, IL US","2002-07","7","7",,,,,"76.7","0",,
"USC00110356","AVON, IL US","2002-08","6","5",,,,,"198.1","0",,
"USC00110356","AVON, IL US","2002-09","5","3",,,,,"22.8","0",,
"USC00110356","AVON, IL US","2002-10","10","7",,,,,"53.3","0",,
"USC00110356","AVON, IL US","2002-11","8","1",,,,,"12.3","0",,
"USC00110356","AVON, IL US","2002-12","3","3",,,,,"33.0","58",,
"USC00110356","AVON, IL US","2003-01","7","3",,,,,"17.2","175",,
"USC00110356","AVON, IL US","2003-02","5","2",,,,,"25.7","178",,
"USC00110356","AVON, IL US","2003-03","5","5",,,,,"41.7","86",,
"USC00110356","AVON, IL US","2003-04","7","7",,,,,"54.9","25",,
"USC00110356","AVON, IL US","2003-05","10","8",,,,,"82.3","0",,
"USC00110356","AVON, IL US","2003-06","7","5",,,,,"88.7","0",,
"USC00110356","AVON, IL US","2003-07","6","4",,,,,"142.7","0",,
"USC00110356","AVON, IL US","2003-08","8","7",,,,,"83.6","0",,
"USC00110356","AVON, IL US","2003-09","6","5",,,,,"121.1","0",,
"USC00110356","AVON, IL US","2003-10","5","3",,,,,"53.3","0",,
"USC00110356","AVON, IL US","2003-11","10","6",,,,,"89.5","0",,
"USC00110356","AVON, IL US","2003-12","6","5",,,,,"85.0","164",,
"USC00110356","AVON, IL US","2004-01","5","1",,,,,"15.0","172",,
"USC00110356","AVON, IL US","2004-02","3","2",,,,,"14.5","126",,
"USC00110356","AVON, IL US","2004-03","12","7",,,,,"90.1","127",,
"USC00110356","AVON, IL US","2004-04","3","2",,,,,"32.8","0",,
"USC00110356","AVON, IL US","2004-05","12","10",,,,,"158.1","0",,
"USC00110356","AVON, IL US","2004-06","5","5",,,,,"68.9","0",,
"USC00110356","AVON, IL US","2004-07","10","9",,,,,"90.1","0",,
"USC00110356","AVON, IL US","2004-08","13","9",,,,,"125.8","0",,
"USC00110356","AVON, IL US","2004-09","1","1",,,,,"53.3","0",,
"USC00110356","AVON, IL US","2004-10","8","7",,,,,"151.9","0",,
"USC00110356","AVON, IL US","2004-11","8","8",,,,,"72.6","89",,
"USC00110356","AVON, IL US","2004-12","4","4",,,,,"45.5","13",,
"USC00110356","AVON, IL US","2005-01","9","8",,,,,"93.4","147",,
"USC00110356","AVON, IL US","2005-02","8","7",,,,,"39.8","96",,
"USC00110356","AVON, IL US","2005-03","4","2",,,,,"33.5","76",,
"USC00110356","AVON, IL US","2005-04","6","3",,,,,"91.7","0",,
"USC00110356","AVON, IL US","2005-05","6","6",,,,,"42.7","0",,
"USC00110356","AVON, IL US","2005-06","2","2",,,,,"16.5","0",,
"USC00110356","AVON, IL US","2005-07","4","3",,,,,"53.4","0",,
"USC00110356","AVON, IL US","2005-08","8","3",,,,,"65.3","0",,
"USC00110356","AVON, IL US","2005-09","8","6",,,,,"90.4","0",,
"USC00110356","AVON, IL US","2005-10","5","4",,,,,"28.6","0",,
"USC00110356","AVON, IL US","2005-11","5","5",,,,,"52.5","0",,
"USC00110356","AVON, IL US","2005-12","7","3",,,,,"17.5","255",,
"USC00110356","AVON, IL US","2006-01","7","6",,,,,"87.4","64",,
"USC00110356","AVON, IL US","2006-02","4","1",,,,,"12.5","20",,
"USC00110356","AVON, IL US","2006-03","10","9",,,,,"93.3","89",,
"USC00110356","AVON, IL US","2006-04","10","7",,,,,"103.7","0",,
"USC00110356","AVON, IL US","2006-05","5","3",,,,,"43.2","0",,
"USC00110356","AVON, IL US","2006-06","7","6",,,,,"51.5","0",,
"USC00110356","AVON, IL US","2006-07","13","9",,,,,"122.2","0",,
"USC00110356","AVON, IL US","2006-08","11","8",,,,,"68.2","0",,
"USC00110356","AVON, IL US","2006-09","7","5",,,,,"63.0","0",,
"USC00110356","AVON, IL US","2006-10","6","4",,,,,"33.9","0",,
"USC00110356","AVON, IL US","2006-11","4","4",,,,,"81.6","0",,
"USC00110356","AVON, IL US","2006-12","4","4",,,,,"58.4","305",,
"USC00110356","AVON, IL US","2007-01","6","5",,,,,"49.5","61",,
"USC00110356","AVON, IL US","2007-02","6","5",,,,,"45.1","269",,
"USC00110356","AVON, IL US","2007-03","11","10",,,,,"95.0","0",,
"USC00110356","AVON, IL US","2007-04","7","7",,,,,"97.8","0",,
